videoId,comments/views
E2EnunOEKHM,0.0004767143381004767
0EPF9OZfXgg,0.0012944483621364195
xqrCPq3yffg,0.0008072279340094937
oIfeHcODGE0,0.0004207391376626945
8kn26hJ8iFc,0.0007376024129829472
vJh6nhGJcmo,0.0031912703314803375
vRde7DYfaB0,0.0005435545271865194
rukZxYYhzf4,0.0004830228447849999
WacSyOVMrRE,0.0003090093468828357
9JUqzpQOVkI,0.0015374290769324629
i0D2Brb-HO8,0.000556640673535215
dn9V8CRlQaU,0.00095846997344928
5Uu7qBdNxkU,0.00029687489117489324
MdAVBNL4cfU,0.0020164417558554367
0sCIgNTlMco,0.000334467900918803
JJeHBnJZE_0,0.0006534014704972041
aM4XCwGYW1I,0.0002383395862424783
7njEc-AtYPI,0.0006273873796974029
sftTbDszDio,0.0016999575010624734
i47I8ZGFEyA,0.0062533963412866374
nOaKqFPzRpI,0.00023427629542240852
wKq0fsza04s,0.0010758323908305978
Gsnu2O42F9o,8.424526093054908e-05
zYhwfNKn4zw,0.001391500972963571
TqHwZl033Z8,0.0003977692139434886
dIPmJ8gUEI0,0.0004615134019872224
7848WjQx248,0.0026671746999428463
f6VDanNRuaE,0.000759162543103054
8RKui-SqMlE,0.00026298425411982844
Ld-0fvdhSUI,0.0015010115512628075
kumG4e4EC3o,0.0005623198910432145
BgK6cOoKbxw,0.0009619060538420748
j10DLtSH2bY,0.00035924551726504856
c60kX5NdnuY,0.00029521475335729904
y6uZgDe1eVg,0.00017793982002658204
wDGNwU1VqE8,0.0008547259668419745
Wu0Kq11tJgE,0.0005683214549029246
-xEb20Eo1wQ,0.0006532584880245579
rt9nE-AZe6g,0.00033299160365213857
B4mPPcb688k,0.0006836827711941659
aT6kf9rN23Y,9.013083792038186e-05
R6liWko6q7c,0.0007455756130953236
04T_Ug8idEQ,0.0017380422691879865
PuUQtRWhtmw,0.0008289811821271657
LEtNwuVimT4,0.0012669940921061996
CQuyAmwlmGk,0.004984190516479285
CnmeNilNcGQ,0.009933260903305914
2mHlR2iBZao,0.0002421090387374462
hAiUsgy_nkA,0.00013800313890651277
DqwpxgKrW_4,0.0
MVhANw3aAAE,0.002627092591039937
s44cgllBjHQ,0.00011311561190994446
QQKr8TQ2EBE,0.00029377298476592666
MUPt1nGOCi4,0.0002137091218783122
kdAmA5pX6-8,0.0018686257732668497
Rc4iF3Zh5iU,0.0006752869969737139
GP0Cq_MJyjY,0.0005611213904445999
SIjSfkEk2HA,0.00046763726408736794
w8JJGsEIeEY,0.000301532867082512
WT6YNL5Acmo,0.00022789793881819456
elLTBLqC7Y8,0.000299078837181481
5a_FQ5FFQ7I,0.0008764121121256301
U5jAGB_PyDs,0.0005907660694792269
cDjgc3deGeA,0.0004838418684496832
gVTTbq4e40o,0.0004205815258830842
MnL4akf-6eM,0.0001532218665186359
43ZrtdE_hWg,0.0103359173126615
wHsCuUQAenk,0.00027771484532013944
6em-XR2god4,0.0005982833507636357
sgSV5LlR3Lo,0.0009021333967800777
mZi3qhH7ZN0,0.0034011486016346285
Enr_6ZlQEHQ,0.01639344262295082
UvxCPT206xg,0.00042940030581680317
3VOhUe6Y5KA,0.0006027433823342193
I_PF6fmhXNc,0.0003634088655766255
gkWFDQlLNQU,0.00018283810014902156
jYwKlt8YR5E,0.0005133203097050604
Qs2qvxbl3bQ,0.0006453706070556775
TRbxJiiFJnY,0.00035083255263452113
4etpuqB1Oms,0.0005653347038417063
N9m6sM9JrYM,0.0007335519318090124
-ruKS-Ux_Vg,0.0003502894088510766
3B6vuObP864,0.00024192419236015807
IkDUyZBzrQU,0.0004342924728798211
3gFk5fFw75k,0.0013481906668437018
dmGOx3IwC1U,0.00038547016383450484
UGiQZNqH6ZM,0.00035757056342904494
eDJJrsrMAFc,0.0012967943445638078
OGvQ_WZuFpE,0.0007690968423103892
y-P8owvfsOs,0.00032791082710499116
vJ_fFM26FvE,0.0054547478570633415
6YbgzK9qnH8,0.0001092879472298905
c54FS_9ummE,0.0002521446563232017
sWJfpTrYNeM,0.00016842185327875923
K4KZDMV7Y9k,0.00018420576346853823
F1Cj3Vs3z7w,0.0010017515220523308
Sn1PZtnE6No,0.00032295120166462947
Pyj2ANoOHh0,0.0019675229830741475
dc32_vKs4vU,0.0006547391406527099
F7Gh3rj33co,0.0003294603439565991
T36a41lY5so,0.04424778761061947
62ir46A3wiE,0.0007344475763229982
Xke1qYbc9A4,0.00026003738189968903
Gqp6bZsnhG8,0.00042225110882345725
O6ox_62U1rE,0.0009433462292649319
tqZu_uHfvvs,0.00032017315652952387
S1Fu8FNFm24,0.0007405340134456661
-HwgYeRkTjk,0.00040284426790080665
GMopAsM9GgA,0.0014761294332439887
N-QCwMK-c8o,0.0003849931462266643
rBh63UlhA28,0.0003316624580710813
IlsHTw-dzS8,0.0007726750406149701
NuiWTJeWQPw,0.00010247205189921586
5JTd5CgrPVY,0.0008029948314276343
vhvaOUUBxyo,0.0009979195913603844
EapMss-JqWM,0.0010198220586339073
a0vAVeW8w90,0.0011050335642580737
IykMYFDJ06U,0.0002793427230046948
Kgdc6L2yfPA,0.16470588235294117
hy3X6vriOj4,0.0014845522534382791
icdQbs2Hp2o,0.00022808484756329354
2e_uQex57Qw,0.0006272357255939566
AcRFf4NGdpI,0.0007541691746627483
r6eVZ4bO5BE,0.001175293823455864
gunVGCou8eQ,0.0001370235700398957
kphFJg2S-Oo,0.24615384615384617
B-ZpzjWjNVM,0.0011125193400162215
UpYgcDJulHE,0.0009929751632858227
wc3MAn6oHKk,0.0003265008928210255
rTtGSU2bICI,0.0023092310407719007
Ik51-yDeRDI,0.000980575270825551
yMyqpQjE-Hs,0.00120006000300015
458D0ER9WOU,5.165733964700818e-05
CiOU-UGJpSQ,0.0013314414554501633
dyglnLD2joM,0.003934188790915873
ojRj2JK5oCI,0.0016142722557858763
LRP8d7hhpoQ,0.0005035212290158691
P95_pCbCPZw,0.0006211589749207273
3MteSlpxCpo,0.0006991241925003272
WSUFzC6_fp8,0.0005839574201946017
ifCWN5pJGIE,0.00040403674505741407
NLiWFUDJ95I,0.001541289415860275
YSkHIv7GhOM,0.00130235356335557
lExW80sXsHs,0.001046236191340972
qJ_MGWio-vc,0.0003663768081047941
E9XQ2MdNgKY,0.0005592733289831087
eMrh3wYb1mM,0.0007619923591531103
-Xo64Q2ucQ8,0.00048103327113525543
Mj7Pr42rliI,0.0009024233343483495
W9LJDwZOprY,0.001234508245784927
o10drRI3VQ0,0.0003972976032919112
eh-72yBP7sw,0.000537928973452209
OPWPa-HMpj8,0.0004119259033642367
oYCoyUxY2HY,0.0005285847512801112
ku7ohU1IGls,0.0008272159348205597
OglS3Q0Zxik,0.000502278036251889
_nLLECY6m_Q,0.0009942118806343084
pFjdfjrtf1Q,0.00036207360109611003
0dYlvdLdK9w,0.0005709372404170705
KMEh0pNKe4c,0.0012445654480738796
haFHrfmfHbc,0.0011418412793427553
0-KRROuf_NI,0.0016374356855823036
5BUCQbs083Q,0.05366269165247019
Yc7-krRX8uA,0.0008071417662820887
NJmFrLkc4Y8,0.0009590192086535831
a_V6-zAlBeo,0.0006359725581040577
Y95B-dZ32uQ,0.0016433172667226167
u6C2N2t4NXE,0.00045165125711105685
DV7K3cOt6tY,0.0017293558149589277
F80FsZDTgn0,0.0007097367135423192
qYxswmJ98ZQ,0.0005975166148840695
9EfTzfIfWxo,0.00245045964271023
5rCQJmVaQpg,0.0005552136291923965
k1q2I5uzw-c,0.022504892367906065
yB-r-xIYQA8,0.02102545186278126
VAMzAIH12yc,0.00030557529114233744
4Z9b2HiW_L8,0.0006874704931972483
hOKuAigsrec,0.0006613852604684615
tA53EsnzlIg,0.0015621398239644918
oZlSMjicXJM,0.00033436498615538573
0u5UvnKlCTA,0.0007165047932729508
4XtRglErU6k,0.0005079742809418118
vCwgwMGazNw,0.014589951138174488
aVDDV1MXHwE,0.0003055049854483152
mW0T0F7VquA,0.0012051557904336314
QkR4asPMip4,0.0007172405679441851
uJ4diEohODE,0.0005466218654360017
9STdbGrfCLA,0.0002936377718991472
x7xdkTj806A,0.0008656889473849143
L1nQpoAvTSg,0.0003405927518173477
WbV8htgtbfs,0.0009964102945192895
ERiPH3fyGmw,0.000393602519056122
7-0WRLUq25o,0.011796733212341199
jt3oAyK_IG8,0.0006943414041430906
Mn3Zkq9PP_Y,0.0009199117593081934
7oxSjw83u5E,0.0009656103642693021
aE2GCa-_nyU,0.0007089149119978614
UVniIzzjC8M,0.002162876606000508
TsVeQnBmp70,0.0004534930431803328
_6K8mkytEMY,0.00043608600705206615
SsFT23Eq70Q,0.005405405405405406
9ecXbXHDWKc,0.013567743168354672
ei3ThlIYWJw,0.00015760277299668095
sme8N2pzRx8,0.0003082691669063881
OREQmPB3RF4,0.0009302289790374062
ScDIkNcqZjE,0.0009188557495931226
DFCxiKXtKTI,0.0009259937975104293
dQw1dFEUT5g,-1
eZoSVEGAr8Y,0.01717557251908397
O9XbjNe9vOY,0.013888888888888888
Av771qVdzbg,0.022282608695652174
sA_YHFd_Z9I,0.02564102564102564
pCREjMgMsic,0.02522935779816514
PmepmkccHRE,0.0004574818193775671
eS0cIPBS0N4,0.00213270410999308
fwMowPviUAQ,0.00032809277813532943
iqTE7Oby-eA,0.003814984261051479
qxY9qkfZMI8,0.0006732510996392809
Ogh0xKwbWj8,0.000263909975029318
5tizPkm3zF4,0.00040309035942223714
bTcZ1Lp079k,0.0034542314335060447
Y0qJdShOL_s,0.0009634804943909025
P3_Dp28FFmk,0.0014153647699584348
zbJJIR7qXDc,0.0009817350256015331
F0p13_5GO-E,0.0
SYYsjBOJcEc,0.0006019481862411513
iKgBz8JjodQ,0.001062578270274373
0b-v-wMR69k,8.600575571261214e-05
MptnOJsIlyE,0.00010435105124739757
7YAcMgoSpDE,0.0004742617576496973
HI8xDtxUufQ,0.008985879332477536
sp7PS_UN8Lo,0.0007101614862568046
GNF4sNbWaZE,0.046218487394957986
Q8ugJnIG_Lk,0.0027336940526589844
fdqBqIpuJLs,0.001192197574096646
0ZF3Kf9dUf4,0.0030510939673706844
CTKMVIYbjr0,0.0022602194872689773
V581d1uAcf0,0.042071197411003236
Q0-9eBJfhls,0.0012189903055178854
ZvFypZckHRc,0.0007976552873590102
VlSF_rMnttA,5.996282304970918e-05
gYPqJ7wqjTM,0.0008493491304258865
63sjeFaj68s,0.0017756075907224503
35NtDz-uBOo,0.0314540059347181
po0z4p9bx4I,0.0010938631556121092
QkVeKb2igrg,0.0013719771560871804
SvhRFTou6XM,0.0004511708285832833
T7f_RuGiahs,0.0010482624256157218
Cpmxy5mE6tY,0.000636555273250286
yButhCJwHxw,0.0002266931141966563
t5ykmY_fFxI,0.0002987285500409274
FWbXJM0uvbQ,0.000509902257697096
PKjpINCHXQA,0.0007382140311577233
YXEMTRjLko8,0.0011431194215752454
wh59_NGHxcU,0.0003787788257566705
wxuvYREnw-Q,0.0004523969594343091
UUxH1KVi84Q,0.0007182170759687992
HlieVD2OZpA,0.00046595269124081746
N04WNhbKnZ8,0.0026958105646630237
NLRUlbyH_D0,0.0002454338863710662
pwoCvZpoiBs,0.0013009295047040857
RH5S2gLloWg,0.0009108501879573233
iWEvNKqfaYI,0.0013845914748724904
jToIknYHGQs,-1
TSN0RGXi3S8,0.0008864214234061909
611cZlSiHh0,0.000361425668316423
awawsV3neVY,0.0004444393516260096
SL5TDxlB6tE,0.0007406534583466595
kFXW92xLouo,0.003089004995435759
yhTh6BqK6Nw,0.0005421778981130634
fFPiIwPaarw,0.004219178082191781
ifTKkQgd6ns,0.010558069381598794
9v4h2SMwmAQ,0.0011091466160046562
pNRjZvl5lXo,0.00027786542501328923
BqMgwyPr3YQ,0.0006147189647073255
erZN-yCyOP8,0.0006130325729398145
i04NIP12PNE,0.010517739426709133
seOO1MFcQo4,0.0004211411179926105
ogI_pMoDKAA,0.0005085292098883787
xlppyBJhLnc,0.000809519175552307
BpuddwqqWqo,0.0008623900931393656
h9dL1D1nT50,0.0033407572383073497
6nqM_n5onjI,0.00032209746263782055
BOcQr1JXcUM,0.0004586384553056825
rxlovaLZsk4,0.00041019990328424567
oSBwTdFTRrs,0.030303030303030304
bHBjeOS9my4,0.0003228451548077609
DvgWUZ4BLrM,0.0007248515400353352
zN-a4nU3DS4,0.001312140608546556
eHyzwqfdPQU,0.0007871768576276183
43RqXbW4o_c,0.004655496547886754
ICUzrkSxnTs,0.002770083102493075
2-34PwQ0T94,0.00023704867625246363
9UUCRrHJ5A8,0.00011860897352289031
NMTNniwkZOM,0.004081632653061225
0l3dsHCScxU,0.0003529374953771743
hDhsyNVv1_c,0.019585253456221197
-K9DgRsXw7E,0.00026469183540771176
cF3ysrL9dqo,0.0007922872917118409
UYB0v2dbqVQ,0.00018948040715419212
DDS7ga3fJv8,0.0013745284172695712
GRyJu5gUIyY,0.0005056140395229302
vSgRkz7n9p0,0.00048525992791113707
RTsCC0hwL5g,0.00010119057353590528
KJQz96R76n0,0.00032545816258239594
JuS4Js3JFs4,0.004234249615844289
c0q_yVdSWN8,0.00030741609496064983
UAwOiWWBNEI,0.00022495784093017605
EDhrpg8WB18,0.0033140016570008283
M2fo8-wK-Eg,0.003872025323610876
bQeVEPjeVOo,0.00021565973434125882
Fb1L-bjVjag,0.006347374495095211
HFTu5OFgcqk,0.00016497227450574305
PI7RCNHnPms,0.0002014630051564936
B8TF3gwuxiI,2.9791087183053027e-05
WvHlC4oI1QE,0.00041914653251274545
eVQKB0BgxFg,0.0004523300756662541
749fbPBJ7dY,0.00015694262168033558
ddG3ADD9s1c,0.003537934811669215
FN2jB5Sy-SE,0.0003156212189885648
UzrTCEhLtr8,0.00044999482306840716
zbYGU6cdsYU,0.00031727626503689154
IWS9D8Z0mpc,0.0004351680605161371
jOAQrAWYyFM,0.0005244519080249088
Q9HRWoiapio,0.00021890396059626893
k5wqHrUD4Xg,0.0006908503141288646
IBeAtc3xyv4,0.0025601681911818315
HcJsz0D9ZJ0,0.00038517409869260905
furPhaTJWCg,0.000409602123557371
h2GMWKWkqGg,0.005076142131979695
fXHvKzTd3uc,0.0005037090977482588
JhrhsZdlmoU,0.0002943237055173958
iy_HN72ldfc,0.00013499831252109347
H3zuyjTtlhI,0.0024165065989218662
N4mEzFDjqtA,0.0016427405411791722
N0lxfilGfak,0.001468945437912866
TV9tSHFAFjg,0.0011516154023325446
Vxw1b8f_yts,0.001060739742051887
ZDa-Z5JzLYM,0.0022178854121643154
cpPG0bKHYKc,4.881333603865075e-05
BTzav965P7w,0.0003205632587878046
Huz6bS0uLm4,0.0011101019275406197
6r1DFGpBzrc,5.60077113775244e-05
wp15jyylSEQ,0.001872176134330718
IZj8hLrkABs,0.002371637357033064
R6wQmWMDiB4,0.0011238841436002826
rioXu6EBN0s,0.0030396999521982667
oAz5eIpgTpg,0.005443008095086019
k69kBXVTYjw,0.0008528784648187633
J-mvqlkHOHY,-1
VTykmP-a2KY,0.001092264934292544
41qgdwd3zAg,0.0003049994916675139
OtJEj7N9T6k,0.0014223291005601337
bkpLhQd6YQM,0.008373732921992068
2dmBp5RydwE,0.002450599706618345
nmoJf-Ei4TA,0.008047210300429184
CjmzDHMHxwU,0.0003494736389345893
tJxcKyFMTGo,0.0013689628737268646
5XU-mAZVv4w,0.0014638113309840065
OPp6V-UTB2Q,0.0009817824806370677
rkx5_MRAV3A,0.0007743951150800097
HHgvz14qf28,0.0006905547456456687
o8XxAWZwnOg,0.0034228541337546076
VYXdpjCZojA,0.0011325883418906674
EVzyD3DnFHY,0.00069627108154108
daefaLgNkw0,0.002893270467209601
9Os0o3wzS_I,0.0031966754575241747
Xe1tnfl4jDY,0.0007385923510655546
WdGyfCceCvM,0.0019083969465648854
7rjJrQy9gi4,0.001188806925562397
ZrxcqbFYjiw,0.000717841843232604
_C7Uj7O5o_Q,0.00047691960139561735
GTpl5yq3bvk,0.00033135296648103147
FyGwA0UJ7sE,0.0007681701792397085
2yXfUPwlZTw,0.002355308030128315
GbfXj0iQQH0,0.00046089439117131186
aRYAoy3yvgw,0.004001306549077249
dw3jaIj1ylw,0.00037756761200665004
W8KRzm-HUcc,0.003351316004577407
sYmuX421wfs,0.0012
FNQxxpM1yOs,0.0012177515201952658
fpwhs7998Oc,0.0016484522864643751
NcrEClpu8b8,0.0009395707645138958
9Xt2e9x4xwQ,0.0007664793050587634
nefopNkZmB4,0.0006441817694164527
CqvZ3vGoGs0,0.004416094210009814
1yUn-ydsgKk,0.0010125867602746872
Lbs7vmx3YwU,0.00029288408819325666
95w4sx_zoB8,0.0005275085964363864
bk22K1m0890,0.0010986876449235775
OGxgnH8y2NM,0.000869187309865276
hFhiV5X5QM4,3.0394504673555022e-05
blFbmXYl_iA,0.010652214539338442
BBPoInSOiOY,0.0017250013911301542
9Wbfk16jEOk,0.0013526619366035423
C6VCPX09rQE,0.0018882640285702557
VZMiDEUL0II,0.001070448919515622
k9TUPpGqYTo,0.0022604879994681205
NRgfgtzIhBQ,0.012502264903062148
cb1FTIoVwu8,0.0007497273718647764
pPHmtAGG3mc,0.0004137097030837285
1N0rxIhM0mA,0.0011653879770807032
mMO-spo20jU,0.0010544672912357546
BJ3E-kK6iHg,0.0015824710894704807
0zHfustcPeU,0.0005488474204171241
ikuyDZNsbNk,0.015776188472864956
pnAbBKoal-s,0.0010141184300179054
fPkIFa9uZ9A,0.0
y1Qq7BrV6Cc,0.00043986427045368857
ef4HnMGHWX0,0.013888888888888888
_s2IfFSDnA8,0.0001690487167665591
ic3__PoSq-4,0.0008382932349735938
UsCQXe1OHZk,0.0008698008013574597
-nJvt_7l-sk,0.0005396852653656981
M0EkpHlzgig,0.0005194805194805195
pP91kLR5cnE,0.0035573122529644267
tKTZoB2Vjuk,0.00048208315564939296
v6nD8f-J_XU,0.0005122763364923707
xqDonHEYPgA,0.0035894519866372875
-ARI4Cz-awo,0.003111211675528906
q5uM4VKywbA,0.018065268065268064
YYXdXT2l-Gg,0.002446183953033268
x18V8SyNiXo,0.00081736445372809
D48iCw3WWpI,0.0015065505630394431
Ow3CcOGNIss,6.621907477237193e-05
mrhccLHtyN4,0.002601306433897913
KHPoVpL7zHg,0.00019059054480307231
HBxCHonP6Ro,0.00035571836931624445
icE6PR19C0Y,0.0019093257459473626
XQgXKtPSzUI,0.0032292787944025836
6wlzeDaIGtw,0.004880849842090152
LJTaPaFGmM4,0.0044585272839436935
lsflaKpeB7Q,0.0012045773940975708
Uh2ebFW8OYM,0.00176500619940194
NIWwJbo-9_8,0.0018619963839490515
XiVVYfgDolU,0.001478846293059764
pd-0G0MigUA,0.004774841524656293
PX_xd2YjrsU,0.0024717514124293787
_IySULAqE_k,0.0011239626217081618
RpseX2ylEuw,0.0026373895976447496
fTDSm0XQS1M,0.00526085050416484
1F_OgqRuSdI,0.00030565256823317786
F2lbS-F0eTQ,0.0006248047485160887
rnatu3xxVQE,0.001500696752063458
cJtdb-vPxBo,0.001244378465703183
QSTo9F8E6GE,0.000604956611167499
SFas42HBtMg,0.0008120243288857752
zN8rwVXwRUE,0.0010473946059177796
xtXexPSfcZg,0.001041413281440039
oM-yAjUGO-E,0.001607717041800643
Iqjy9UqKKuo,0.0013264255173059518
hnxIRVZ0EyU,0.0003776896078132153
aIPqt-OdmS0,0.0024632695895522388
bij66_Jtoqs,0.0003053435114503817
RjNnCMwaw4E,0.0004952640376400669
XjNm9bazxn8,0.0008348230849664385
up5Xehmtn2E,0.0006214678293293974
pofWfJc3Zog,0.000785261092791251
buoxxRamj1Y,0.0007025328156775744
pLHejmLB16o,0.0011351874728723582
pVjHVfzYKn0,0.0007053198594353696
lJUZc3OhU7A,0.0024800708591674048
sugvnHA7ElY,0.0018991481968642953
PGAtCGqt06U,0.0012550630383935193
FPfzGFYuOLU,0.001964028950349027
oROcVrgz91Y,0.0006991454888469648
Q3T1yyGQd6o,0.0009120342924893977
EvbA3qVMGaw,0.0009700768599358257
iD6a0G8MnjA,0.0006232382894941855
PzkHU5GM8_E,0.0007274238802868129
BiRXCLKLxrc,0.0001315937887731699
MAMu8wawNo8,0.0002687449610319806
8JfDAm9y_7s,0.00029069767441860465
QVdf0LgmICw,0.0038195587751070135
YtX-Rmoea0M,0.0002788308670661612
-lfWzPxOJQ8,0.002231750940825811
nYDKH9fvlBY,0.004076779344317989
PD5amyL6e9s,0.01951219512195122
3xAO4K7FC6E,0.001494289678727719
sKY9kOB7B5Q,0.0023058077532785706
CrUGPd2sDYQ,0.00019252057563652115
ap4mfGvgDsM,0.0005737234652897303
i7WOZwuU7XI,0.0010120319352299562
dV9K6QMrIn4,0.0005241239982084489
qUncPnnVkU0,0.0006991488392540294
kZu5woA0fHg,0.0030853616729516627
8lR9JU-7bZA,0.000723589001447178
j3RH7vi7j7M,0.0014817678134261048
ajrtAuDg3yw,0.0013939800712478704
FsAPt_9Bf3U,0.0018826070459122617
efpFDaXOG6Y,0.0004556868752484463
M1IVwFAH9Wo,0.0006980767479740599
pw8LdDwMOnw,0.0
ZVGwqnjOKjk,0.000601198023698133
SiOBAhUiNCc,0.00036394240611423243
mnYRRhKotbQ,0.0012247897444272067
RmwKA6bhLMI,0.0005519271456167786
_H9uPRJWMNk,0.0008119407110527589
rq8cL2XMM5M,0.0017118402282453639
lN5jesocJjk,0.0016867043030214341
w26x-z-BdWQ,0.0003099985137057562
chk2rRjSn5o,0.0017638239703677574
0hN6vSSHT0I,0.0009624639076034649
niqi4_eZv6o,0.0069460004481290616
U2ZN104hIcc,0.0012419393360401242
sKxVzoOpvsY,0.001021059349074665
fDoYwL90WUg,0.0005540507264220635
uzBRycRYsqw,0.003114067125446926
9uO8xevFuiE,0.0028671014166854057
TkBLZk_hV5Y,0.00033107558179636094
sVNJOiTBi_8,0.0016772895001677288
uR50xQX27-g,0.00030183363935910656
POL7n754JTc,0.002619047619047619
667ZeuZ0Q8M,0.001169398548106297
MyLYjxT_kyg,0.003907637655417406
RSl87lqOXDE,0.002139780842828327
2BrpKpWwT2A,0.003143631436314363
lSrrhP2vFS8,0.0027653079547495063
Kf0q4Tf5M3c,0.0017875312817974315
YP4hrRFkQzI,0.00025749967812540236
T9k7rdY625M,0.0024253255042124074
x57d_PaskKo,0.0006251899448617202
gNVlxvSEFO4,0.0004323729413151999
jIS8ugBTNhA,0.0006358854974995689
wAwQ-noyB98,0.001406951784844604
jxmzY9soFXg,0.0034732272069464545
yCA5Wzdkfag,0.009341550437885177
D3JvDWO-BY4,0.0023734177215189874
v1Dt05jkV2A,0.001453840562151684
rGFnbrwlLVA,0.0010147324113048708
Lu5LrKh1Zno,0.001997161927786829
KEnDTjBMLhU,0.00044710842785837773
ujOTNg17LjI,0.0024568942985195353
LBJWWjDc7wM,0.0012612607214650996
e-ORhEE9VVg,0.0001891680351048623
VuNIsY6JdUw,0.0003251564443709475
yxHcvTLepeU,0.005000961723408348
EWFqUBX6D3s,0.024820330443802326
nfWlot6h_JM,0.00021251390520397742
QcIy9NiNbmo,0.0003910812187743803
d7vB_cwVQ8s,0.009189640768588136
7nfyPw82t8U,0.011041237899230125
HDXhaY9Vxgo,0.011697678137123718
7F37r50VUTQ,0.0003133289070783036
0IRlfkaKVkM,0.003702180172768408
8xg3vE8Ie_E,0.00025382510544723634
hGetm3cYyUA,0.0034103239807781738
1jvHiKFm5Ow,0.0008247422680412372
wwtN2DE54mc,0.004015689204333209
IdneKLhsWOQ,0.00035054945643098716
MgiSpphgKf0,0.005382601105615362
Qer-32dWL5Q,0.024786502811914184
-CmadmM5cOk,0.00025400946253044046
74RtAHh3z7M,0.00026593387111071713
WA4iX5D9Z64,0.0004286820512285844
AgFeZr5ptV8,0.0005653404909640653
96t0zXdvOKE,0.004561304638793984
0YPdsdVvR1g,0.008844032878992821
tBS-hzHHDFg,0.01069366994578366
vNoKguSdy4Y,0.0006998831534354913
21N7IBWYlgY,0.029069767441860465
lMJh3aAziZM,0.0007321283269166949
wwIwgAhKFfA,0.018433179723502304
_mlHaKT_JyY,0.004264055590650663
lKheOgUetkg,0.0019216910881575786
wyK7YuwUWsU,0.0008609589105113198
C_JFW6Lx8ZY,0.01653489948046081
cMPEd8m79Hw,0.0003377448495220051
3dwsGYMBpTE,0.015878846099511203
wMTFMMRbCI0,0.005774783445620789
1pNCoJnfZZY,0.013197571960054827
eLSpO6EZOb0,0.010949386035146318
ZgBSlUEqXpw,0.002208317997791682
KA9kzQ1zvOs,0.009761688337351302
XnbCSboujF4,0.00130669260197398
OO4mDjAUTO0,0.01773149451168027
mTIWKPjvyx8,0.004127406522388465
Ljdwm8wHwBU,0.005917159763313609
ymIV_zdRFM4,0.02909090909090909
-L03Jq_JxfU,0.0210896309314587
5eXiA_NuVA0,0.005422153369481022
MFi3guAYvLk,0.005469033238454477
5p9nko8tfEc,0.01012396940735703
w1oM3kQpXRo,0.0005536770841337542
Zlot0i3Zykw,0.0003858129962722434
mvpycDK3BDY,0.0
QY19ZoeMkjc,0.004068469362441081
l9GZwkP815g,0.0024200867197741254
LZ34LlaIk88,0.0004282502702463607
tCpNxoK3bzg,0.07051282051282051
CjSbV5ZXTKU,0.00751970375204841
xrs9goUNSAk,0.010710808179162609
yPGrJCbaKB4,0.00036734317117512286
JLf9q36UsBk,0.001043698661233038
XPBwXKgDTdE,0.00032841880472369585
WvP0G_4aTqw,0.003279563143359277
f_INcO9h-C4,0.006944444444444444
ysEPqjCGirQ,0.0
kDy7w5UYdSo,0.0
4vt_QrLG0D0,0.003727865796831314
QUwxKWT6m7U,0.00029713714153441407
jYa1eI1hpDE,0.0006259696523999297
lXAhW_OxSqA,0.011031992779059271
3KyzjghWsao,0.00018969906636648583
FNc87ZhP7oI,0.01065608023401588
9ZsRQNUQ8Vo,0.0004940644467534598
91yU3ZSQlUo,0.040132254018926006
VQs2HVUCbnw,0.0
_OxJUsHPX-8,0.005572065378900446
XUqZP1vdTqk,0.0
T00pqlToT9M,0.0011382203374272549
DUdu_E8HGFE,0.0029154518950437317
uMqpq0lfJ-Q,0.0
gaWKgiHf7zc,0.0023073373327180432
H9RnICeB9cs,0.0
9IQSGVdkhJI,0.0
VtTRcWXSBwc,0.0001792963651146956
oYEoUtHOgeM,0.00939789741956037
-mEFjXHWbt4,0.007339620012077856
Jb2stN7kH28,0.0003328718818583291
xKCek6_dB0M,0.0004454675882496605
EPNfsgShPlk,0.002962962962962963
D1Xr-JFLxik,0.0003019482035623416
dv02S71eXzc,0.02681704260651629
Pb-K2tXWK4w,0.0003957589273467791
3YxK3uEG75I,0.0017720023626698169
x9EF-r4LMUI,0.0008140090232063663
oKar-tF__ac,0.0004290671698134509
WATjkRYlNbo,0.011050173320096994
WN3jxyw48UQ,0.00015862816933289725
nN6VR92V70M,0.00038471983503236004
VYbNNnaAXB4,0.01005586592178771
y3wPDnoNEtU,0.008109794135995009
IWSt64gNr30,0.0002306631145664036
jSHlaobatjw,0.0006160215406567663
thO21UOBuOU,0.0066068900424728644
NZoch14yEGE,0.0007562794120033655
QuijXg8wm28,0.00026646048351819835
YRqiOYbzDTo,0.001374960719345929
WITQpFnBt-M,0.0029884583676834295
dAuvJT5KEcY,0.009480919649205973
JltEXpbGM8s,0.0003447889882332922
Zyhrs1qC9S4,-1
yCMqcFAigRg,0.00035112801750340885
xAQ-fuwB_JM,0.0001571122577014157
1sa9qeV6T0o,0.0005224982919771784
d8kCTPPwfpM,0.0009361642325937358
hdq2RcLk_hY,0.0001973190277289848
UhZRTNydaZU,0.0010214103319583579
lCLh9WzmxBk,0.0075627363355104844
z-_ZtbWrErA,0.0003628548416683569
QkBe-PT2m_4,0.0
hHN0ca6lf1c,0.0007834641230080686
-FQs_FkDOds,0.0007738146663210899
B1jYllE0T-k,0.0003410803159058847
iMLacsBYlB8,0.0008108628407110597
tD1IPtYqpXg,0.0002340387530101695
